% MTEX ODF
% crystal symmetry: "m-3m"
% specimen symmetry: "1"
% phi1    Phi     phi2    value
151.13208 47.50000 223.86792 0.59648
151.13208 47.50000 228.86792 0.57483
151.13208 47.50000 233.86792 0.56355
151.13208 47.50000 238.86792 0.55811
151.13208 47.50000 243.86792 0.56652
157.92453 47.50000 202.07547 0.99527
157.92453 47.50000 207.07547 0.85436
157.92453 47.50000 212.07547 0.72560
157.92453 47.50000 217.07547 0.63232
157.92453 47.50000 222.07547 0.58463
157.92453 47.50000 227.07547 0.56883
157.92453 47.50000 232.07547 0.57134
157.92453 47.50000 237.07547 0.58201
164.71698 47.50000 210.28302 0.74144
164.71698 47.50000 215.28302 0.63732
164.71698 47.50000 220.28302 0.59151
164.71698 47.50000 225.28302 0.58177
164.71698 47.50000 230.28302 0.59059
171.50943 47.50000 228.49057 0.60670
191.88679 47.50000 133.11321 0.61530
191.88679 47.50000 138.11321 0.64987
191.88679 47.50000 143.11321 0.70281
198.67925 47.50000 126.32075 0.57771
198.67925 47.50000 131.32075 0.60232
198.67925 47.50000 136.32075 0.63868
198.67925 47.50000 141.32075 0.69779
198.67925 47.50000 146.32075 0.79161
198.67925 47.50000 151.32075 0.93230
198.67925 47.50000 156.32075 1.11313
205.47170 47.50000 119.52830 0.59179
205.47170 47.50000 124.52830 0.62097
205.47170 47.50000 129.52830 0.65477
205.47170 47.50000 134.52830 0.69606
205.47170 47.50000 139.52830 0.75019
205.47170 47.50000 144.52830 0.82238
205.47170 47.50000 149.52830 0.91083
205.47170 47.50000 154.52830 0.99704
205.47170 47.50000 159.52830 1.04488
205.47170 47.50000 164.52830 1.02227
212.26415 47.50000 112.73585 0.61392
212.26415 47.50000 117.73585 0.64902
212.26415 47.50000 122.73585 0.68575
212.26415 47.50000 127.73585 0.72266
212.26415 47.50000 132.73585 0.75965
212.26415 47.50000 137.73585 0.79755
212.26415 47.50000 142.73585 0.83558
212.26415 47.50000 147.73585 0.86754
212.26415 47.50000 152.73585 0.88063
212.26415 47.50000 157.73585 0.86165
212.26415 47.50000 162.73585 0.80835
212.26415 47.50000 167.73585 0.73373
219.05660 47.50000 105.94340 0.63813
219.05660 47.50000 110.94340 0.68139
219.05660 47.50000 115.94340 0.72573
219.05660 47.50000 120.94340 0.76689
219.05660 47.50000 125.94340 0.80124
219.05660 47.50000 130.94340 0.82639
219.05660 47.50000 135.94340 0.84097
219.05660 47.50000 140.94340 0.84338
219.05660 47.50000 145.94340 0.83086
219.05660 47.50000 150.94340 0.80079
219.05660 47.50000 155.94340 0.75397
219.05660 47.50000 160.94340 0.69677
219.05660 47.50000 165.94340 0.63907
225.84906 47.50000 99.15094 0.66204
225.84906 47.50000 104.15094 0.71493
225.84906 47.50000 109.15094 0.76966
225.84906 47.50000 114.15094 0.82012
225.84906 47.50000 119.15094 0.86027
225.84906 47.50000 124.15094 0.88510
225.84906 47.50000 129.15094 0.89181
225.84906 47.50000 134.15094 0.87999
225.84906 47.50000 139.15094 0.85108
225.84906 47.50000 144.15094 0.80782
225.84906 47.50000 149.15094 0.75445
225.84906 47.50000 154.15094 0.69690
225.84906 47.50000 159.15094 0.64184
225.84906 47.50000 164.15094 0.59485
225.84906 47.50000 169.15094 0.55888
232.64151 47.50000 102.35849 0.81351
232.64151 47.50000 107.35849 0.87682
232.64151 47.50000 112.35849 0.92834
232.64151 47.50000 117.35849 0.96013
232.64151 47.50000 122.35849 0.96716
232.64151 47.50000 127.35849 0.94918
232.64151 47.50000 132.35849 0.90982
232.64151 47.50000 137.35849 0.85478
232.64151 47.50000 142.35849 0.79073
232.64151 47.50000 147.35849 0.72475
232.64151 47.50000 152.35849 0.66334
232.64151 47.50000 157.35849 0.61132
232.64151 47.50000 162.35849 0.57104
239.43396 47.50000 105.56604 1.00587
239.43396 47.50000 110.56604 1.05219
239.43396 47.50000 115.56604 1.06375
239.43396 47.50000 120.56604 1.04032
239.43396 47.50000 125.56604 0.99018
239.43396 47.50000 130.56604 0.92304
239.43396 47.50000 135.56604 0.84706
239.43396 47.50000 140.56604 0.76968
239.43396 47.50000 145.56604 0.69781
239.43396 47.50000 150.56604 0.63663
239.43396 47.50000 155.56604 0.58870
246.22642 47.50000 108.77358 1.20586
246.22642 47.50000 113.77358 1.16982
246.22642 47.50000 118.77358 1.09509
246.22642 47.50000 123.77358 1.00576
246.22642 47.50000 128.77358 0.91355
246.22642 47.50000 133.77358 0.82321
246.22642 47.50000 138.77358 0.73955
246.22642 47.50000 143.77358 0.66768
246.22642 47.50000 148.77358 0.61067
253.01887 47.50000 116.98113 1.11401
253.01887 47.50000 121.98113 0.98877
253.01887 47.50000 126.98113 0.88057
253.01887 47.50000 131.98113 0.78480
253.01887 47.50000 136.98113 0.70234
253.01887 47.50000 141.98113 0.63572
259.81132 47.50000 130.18868 0.73602
259.81132 47.50000 135.18868 0.66086
280.18868 47.50000 44.81132 0.66086
280.18868 47.50000 49.81132 0.73602
286.98113 47.50000 38.01887 0.63572
286.98113 47.50000 43.01887 0.70234
286.98113 47.50000 48.01887 0.78480
286.98113 47.50000 53.01887 0.88057
286.98113 47.50000 58.01887 0.98877
286.98113 47.50000 63.01887 1.11401
293.77358 47.50000 31.22642 0.61067
293.77358 47.50000 36.22642 0.66768
293.77358 47.50000 41.22642 0.73955
293.77358 47.50000 46.22642 0.82321
293.77358 47.50000 51.22642 0.91355
293.77358 47.50000 56.22642 1.00576
293.77358 47.50000 61.22642 1.09509
293.77358 47.50000 66.22642 1.16982
293.77358 47.50000 71.22642 1.20586
300.56604 47.50000 24.43396 0.58870
300.56604 47.50000 29.43396 0.63663
300.56604 47.50000 34.43396 0.69781
300.56604 47.50000 39.43396 0.76968
300.56604 47.50000 44.43396 0.84706
300.56604 47.50000 49.43396 0.92304
300.56604 47.50000 54.43396 0.99018
300.56604 47.50000 59.43396 1.04032
300.56604 47.50000 64.43396 1.06375
300.56604 47.50000 69.43396 1.05219
300.56604 47.50000 74.43396 1.00587
307.35849 47.50000 17.64151 0.57104
307.35849 47.50000 22.64151 0.61132
307.35849 47.50000 27.64151 0.66334
307.35849 47.50000 32.64151 0.72475
307.35849 47.50000 37.64151 0.79073
307.35849 47.50000 42.64151 0.85478
307.35849 47.50000 47.64151 0.90982
307.35849 47.50000 52.64151 0.94918
307.35849 47.50000 57.64151 0.96716
307.35849 47.50000 62.64151 0.96013
307.35849 47.50000 67.64151 0.92834
307.35849 47.50000 72.64151 0.87682
307.35849 47.50000 77.64151 0.81351
314.15094 47.50000 10.84906 0.55888
314.15094 47.50000 15.84906 0.59485
314.15094 47.50000 20.84906 0.64184
314.15094 47.50000 25.84906 0.69690
314.15094 47.50000 30.84906 0.75445
314.15094 47.50000 35.84906 0.80782
314.15094 47.50000 40.84906 0.85108
314.15094 47.50000 45.84906 0.87999
314.15094 47.50000 50.84906 0.89181
314.15094 47.50000 55.84906 0.88510
314.15094 47.50000 60.84906 0.86027
314.15094 47.50000 65.84906 0.82012
314.15094 47.50000 70.84906 0.76966
314.15094 47.50000 75.84906 0.71493
314.15094 47.50000 80.84906 0.66204
320.94340 47.50000 14.05660 0.63907
320.94340 47.50000 19.05660 0.69677
320.94340 47.50000 24.05660 0.75397
320.94340 47.50000 29.05660 0.80079
320.94340 47.50000 34.05660 0.83086
320.94340 47.50000 39.05660 0.84338
320.94340 47.50000 44.05660 0.84097
320.94340 47.50000 49.05660 0.82639
320.94340 47.50000 54.05660 0.80124
320.94340 47.50000 59.05660 0.76689
320.94340 47.50000 64.05660 0.72573
320.94340 47.50000 69.05660 0.68139
320.94340 47.50000 74.05660 0.63813
327.73585 47.50000 12.26415 0.73373
327.73585 47.50000 17.26415 0.80835
327.73585 47.50000 22.26415 0.86165
327.73585 47.50000 27.26415 0.88063
327.73585 47.50000 32.26415 0.86754
327.73585 47.50000 37.26415 0.83558
327.73585 47.50000 42.26415 0.79755
327.73585 47.50000 47.26415 0.75965
327.73585 47.50000 52.26415 0.72266
327.73585 47.50000 57.26415 0.68575
327.73585 47.50000 62.26415 0.64902
327.73585 47.50000 67.26415 0.61392
334.52830 47.50000 15.47170 1.02227
334.52830 47.50000 20.47170 1.04488
334.52830 47.50000 25.47170 0.99704
334.52830 47.50000 30.47170 0.91083
334.52830 47.50000 35.47170 0.82238
334.52830 47.50000 40.47170 0.75019
334.52830 47.50000 45.47170 0.69606
334.52830 47.50000 50.47170 0.65477
334.52830 47.50000 55.47170 0.62097
334.52830 47.50000 60.47170 0.59179
341.32075 47.50000 23.67925 1.11313
341.32075 47.50000 28.67925 0.93230
341.32075 47.50000 33.67925 0.79161
341.32075 47.50000 38.67925 0.69779
341.32075 47.50000 43.67925 0.63868
341.32075 47.50000 48.67925 0.60232
341.32075 47.50000 53.67925 0.57771
348.11321 47.50000 36.88679 0.70281
348.11321 47.50000 41.88679 0.64987
348.11321 47.50000 46.88679 0.61530
8.49057 47.50000 311.50943 0.60670
15.28302 47.50000 309.71698 0.59059
15.28302 47.50000 314.71698 0.58177
15.28302 47.50000 319.71698 0.59151
15.28302 47.50000 324.71698 0.63732
15.28302 47.50000 329.71698 0.74144
22.07547 47.50000 302.92453 0.58201
22.07547 47.50000 307.92453 0.57134
22.07547 47.50000 312.92453 0.56883
22.07547 47.50000 317.92453 0.58463
22.07547 47.50000 322.92453 0.63232
22.07547 47.50000 327.92453 0.72560
22.07547 47.50000 332.92453 0.85436
22.07547 47.50000 337.92453 0.99527
28.86792 47.50000 296.13208 0.56652
28.86792 47.50000 301.13208 0.55811
28.86792 47.50000 306.13208 0.56355
28.86792 47.50000 311.13208 0.57483
28.86792 47.50000 316.13208 0.59648
28.86792 47.50000 321.13208 0.63457
28.86792 47.50000 326.13208 0.69011
28.86792 47.50000 331.13208 0.75246
28.86792 47.50000 336.13208 0.79808
28.86792 47.50000 341.13208 0.81203
28.86792 47.50000 346.13208 0.78522
35.66038 47.50000 289.33962 0.58469
35.66038 47.50000 294.33962 0.59538
35.66038 47.50000 299.33962 0.60284
35.66038 47.50000 304.33962 0.60774
35.66038 47.50000 309.33962 0.61258
35.66038 47.50000 314.33962 0.62091
35.66038 47.50000 319.33962 0.63499
35.66038 47.50000 324.33962 0.65278
35.66038 47.50000 329.33962 0.66656
35.66038 47.50000 334.33962 0.66642
35.66038 47.50000 339.33962 0.64742
35.66038 47.50000 344.33962 0.62414
42.45283 47.50000 282.54717 0.63202
42.45283 47.50000 287.54717 0.65204
42.45283 47.50000 292.54717 0.66618
42.45283 47.50000 297.54717 0.67281
42.45283 47.50000 302.54717 0.67207
42.45283 47.50000 307.54717 0.66573
42.45283 47.50000 312.54717 0.65639
42.45283 47.50000 317.54717 0.64595
42.45283 47.50000 322.54717 0.63418
42.45283 47.50000 327.54717 0.61914
42.45283 47.50000 332.54717 0.59929
42.45283 47.50000 337.54717 0.57567
42.45283 47.50000 342.54717 0.55177
42.45283 47.50000 347.54717 0.54875
49.24528 47.50000 280.75472 0.72357
49.24528 47.50000 285.75472 0.75112
49.24528 47.50000 290.75472 0.76735
49.24528 47.50000 295.75472 0.77002
49.24528 47.50000 300.75472 0.75891
49.24528 47.50000 305.75472 0.73623
49.24528 47.50000 310.75472 0.70595
49.24528 47.50000 315.75472 0.67224
49.24528 47.50000 320.75472 0.63809
49.24528 47.50000 325.75472 0.60543
49.24528 47.50000 330.75472 0.57577
49.24528 47.50000 335.75472 0.55061
49.24528 47.50000 340.75472 0.54340
49.24528 47.50000 345.75472 0.55922
56.03774 47.50000 283.96226 0.88556
56.03774 47.50000 288.96226 0.90291
56.03774 47.50000 293.96226 0.89720
56.03774 47.50000 298.96226 0.86820
56.03774 47.50000 303.96226 0.82153
56.03774 47.50000 308.96226 0.76598
56.03774 47.50000 313.96226 0.70924
56.03774 47.50000 318.96226 0.65638
56.03774 47.50000 323.96226 0.61053
56.03774 47.50000 328.96226 0.57347
56.03774 47.50000 333.96226 0.54569
56.03774 47.50000 338.96226 0.56418
62.83019 47.50000 287.16981 1.08571
62.83019 47.50000 292.16981 1.05996
62.83019 47.50000 297.16981 0.99591
62.83019 47.50000 302.16981 0.91223
62.83019 47.50000 307.16981 0.82619
62.83019 47.50000 312.16981 0.74662
62.83019 47.50000 317.16981 0.67733
62.83019 47.50000 322.16981 0.62050
62.83019 47.50000 327.16981 0.57703
62.83019 47.50000 332.16981 0.56555
69.62264 47.50000 290.37736 1.25406
69.62264 47.50000 295.37736 1.12353
69.62264 47.50000 300.37736 0.98969
69.62264 47.50000 305.37736 0.87249
69.62264 47.50000 310.37736 0.77354
69.62264 47.50000 315.37736 0.69169
69.62264 47.50000 320.37736 0.62709
69.62264 47.50000 325.37736 0.57939
76.41509 47.50000 298.58491 1.03139
76.41509 47.50000 303.58491 0.89353
76.41509 47.50000 308.58491 0.78298
76.41509 47.50000 313.58491 0.69408
76.41509 47.50000 318.58491 0.62589
112.10526 52.50000 217.89474 0.62171
118.42105 52.50000 211.57895 0.57061
118.42105 52.50000 216.57895 0.61224
118.42105 52.50000 221.57895 0.66817
118.42105 52.50000 226.57895 0.73788
118.42105 52.50000 231.57895 0.81829
124.73684 52.50000 205.26316 0.55081
124.73684 52.50000 210.26316 0.56586
124.73684 52.50000 215.26316 0.60116
124.73684 52.50000 220.26316 0.64626
124.73684 52.50000 225.26316 0.69983
124.73684 52.50000 230.26316 0.75868
124.73684 52.50000 235.26316 0.81769
131.05263 52.50000 203.94737 0.54255
131.05263 52.50000 208.94737 0.56478
131.05263 52.50000 213.94737 0.59238
131.05263 52.50000 218.94737 0.62478
131.05263 52.50000 223.94737 0.66089
131.05263 52.50000 228.94737 0.69859
131.05263 52.50000 233.94737 0.73439
131.05263 52.50000 238.94737 0.76370
137.36842 52.50000 207.63158 0.57702
137.36842 52.50000 212.63158 0.59485
137.36842 52.50000 217.63158 0.61185
137.36842 52.50000 222.63158 0.62897
137.36842 52.50000 227.63158 0.64655
137.36842 52.50000 232.63158 0.66324
137.36842 52.50000 237.63158 0.67620
137.36842 52.50000 242.63158 0.68240
143.68421 52.50000 211.31579 0.61773
143.68421 52.50000 216.31579 0.61306
143.68421 52.50000 221.31579 0.60819
143.68421 52.50000 226.31579 0.60662
143.68421 52.50000 231.31579 0.60816
143.68421 52.50000 236.31579 0.61016
143.68421 52.50000 241.31579 0.60966
143.68421 52.50000 246.31579 0.60481
150.00000 52.50000 220.00000 0.59693
150.00000 52.50000 225.00000 0.57809
150.00000 52.50000 230.00000 0.56877
150.00000 52.50000 235.00000 0.57475
150.00000 52.50000 240.00000 0.58763
156.31579 52.50000 228.68421 0.59148
156.31579 52.50000 233.68421 0.60666
206.84211 52.50000 123.15789 0.58707
206.84211 52.50000 128.15789 0.60904
206.84211 52.50000 133.15789 0.63454
206.84211 52.50000 138.15789 0.66682
213.15789 52.50000 116.84211 0.60828
213.15789 52.50000 121.84211 0.63308
213.15789 52.50000 126.84211 0.65681
213.15789 52.50000 131.84211 0.67915
213.15789 52.50000 136.84211 0.70077
213.15789 52.50000 141.84211 0.72188
213.15789 52.50000 146.84211 0.73992
219.47368 52.50000 115.52632 0.66318
219.47368 52.50000 120.52632 0.69063
219.47368 52.50000 125.52632 0.71225
219.47368 52.50000 130.52632 0.72651
219.47368 52.50000 135.52632 0.73292
219.47368 52.50000 140.52632 0.73129
219.47368 52.50000 145.52632 0.72083
219.47368 52.50000 150.52632 0.70040
225.78947 52.50000 114.21053 0.73048
225.78947 52.50000 119.21053 0.75661
225.78947 52.50000 124.21053 0.77126
225.78947 52.50000 129.21053 0.77287
225.78947 52.50000 134.21053 0.76174
225.78947 52.50000 139.21053 0.73944
225.78947 52.50000 144.21053 0.70835
225.78947 52.50000 149.21053 0.67146
225.78947 52.50000 154.21053 0.63245
232.10526 52.50000 122.89474 0.82801
232.10526 52.50000 127.89474 0.81295
232.10526 52.50000 132.89474 0.78341
232.10526 52.50000 137.89474 0.74351
232.10526 52.50000 142.89474 0.69810
232.10526 52.50000 147.89474 0.65212
232.10526 52.50000 152.89474 0.60988
232.10526 52.50000 157.89474 0.57442
238.42105 52.50000 126.57895 0.84080
238.42105 52.50000 131.57895 0.79314
238.42105 52.50000 136.57895 0.73910
238.42105 52.50000 141.57895 0.68445
238.42105 52.50000 146.57895 0.63424
238.42105 52.50000 151.57895 0.59197
244.73684 52.50000 135.26316 0.72460
244.73684 52.50000 140.26316 0.66592
244.73684 52.50000 145.26316 0.61575
295.26316 52.50000 34.73684 0.61575
295.26316 52.50000 39.73684 0.66592
295.26316 52.50000 44.73684 0.72460
301.57895 52.50000 28.42105 0.59197
301.57895 52.50000 33.42105 0.63424
301.57895 52.50000 38.42105 0.68445
301.57895 52.50000 43.42105 0.73910
301.57895 52.50000 48.42105 0.79314
301.57895 52.50000 53.42105 0.84080
307.89474 52.50000 22.10526 0.57442
307.89474 52.50000 27.10526 0.60988
307.89474 52.50000 32.10526 0.65212
307.89474 52.50000 37.10526 0.69810
307.89474 52.50000 42.10526 0.74351
307.89474 52.50000 47.10526 0.78341
307.89474 52.50000 52.10526 0.81295
307.89474 52.50000 57.10526 0.82801
314.21053 52.50000 25.78947 0.63245
314.21053 52.50000 30.78947 0.67146
314.21053 52.50000 35.78947 0.70835
314.21053 52.50000 40.78947 0.73944
314.21053 52.50000 45.78947 0.76174
314.21053 52.50000 50.78947 0.77287
314.21053 52.50000 55.78947 0.77126
314.21053 52.50000 60.78947 0.75661
314.21053 52.50000 65.78947 0.73048
320.52632 52.50000 29.47368 0.70040
320.52632 52.50000 34.47368 0.72083
320.52632 52.50000 39.47368 0.73129
320.52632 52.50000 44.47368 0.73292
320.52632 52.50000 49.47368 0.72651
320.52632 52.50000 54.47368 0.71225
320.52632 52.50000 59.47368 0.69063
320.52632 52.50000 64.47368 0.66318
326.84211 52.50000 33.15789 0.73992
326.84211 52.50000 38.15789 0.72188
326.84211 52.50000 43.15789 0.70077
326.84211 52.50000 48.15789 0.67915
326.84211 52.50000 53.15789 0.65681
326.84211 52.50000 58.15789 0.63308
326.84211 52.50000 63.15789 0.60828
333.15789 52.50000 41.84211 0.66682
333.15789 52.50000 46.84211 0.63454
333.15789 52.50000 51.84211 0.60904
333.15789 52.50000 56.84211 0.58707
23.68421 52.50000 306.31579 0.60666
23.68421 52.50000 311.31579 0.59148
30.00000 52.50000 300.00000 0.58763
30.00000 52.50000 305.00000 0.57475
30.00000 52.50000 310.00000 0.56877
30.00000 52.50000 315.00000 0.57809
30.00000 52.50000 320.00000 0.59693
36.31579 52.50000 293.68421 0.60481
36.31579 52.50000 298.68421 0.60966
36.31579 52.50000 303.68421 0.61016
36.31579 52.50000 308.68421 0.60816
36.31579 52.50000 313.68421 0.60662
36.31579 52.50000 318.68421 0.60819
36.31579 52.50000 323.68421 0.61306
36.31579 52.50000 328.68421 0.61773
42.63158 52.50000 297.36842 0.68240
42.63158 52.50000 302.36842 0.67620
42.63158 52.50000 307.36842 0.66324
42.63158 52.50000 312.36842 0.64655
42.63158 52.50000 317.36842 0.62897
42.63158 52.50000 322.36842 0.61185
42.63158 52.50000 327.36842 0.59485
42.63158 52.50000 332.36842 0.57702
48.94737 52.50000 301.05263 0.76370
48.94737 52.50000 306.05263 0.73439
48.94737 52.50000 311.05263 0.69859
48.94737 52.50000 316.05263 0.66089
48.94737 52.50000 321.05263 0.62478
48.94737 52.50000 326.05263 0.59238
48.94737 52.50000 331.05263 0.56478
48.94737 52.50000 336.05263 0.54255
55.26316 52.50000 304.73684 0.81769
55.26316 52.50000 309.73684 0.75868
55.26316 52.50000 314.73684 0.69983
55.26316 52.50000 319.73684 0.64626
55.26316 52.50000 324.73684 0.60116
55.26316 52.50000 329.73684 0.56586
55.26316 52.50000 334.73684 0.55081
61.57895 52.50000 308.42105 0.81829
61.57895 52.50000 313.42105 0.73788
61.57895 52.50000 318.42105 0.66817
61.57895 52.50000 323.42105 0.61224
61.57895 52.50000 328.42105 0.57061
67.89474 52.50000 322.10526 0.62171
125.40984 57.50000 214.59016 0.58748
125.40984 57.50000 219.59016 0.62952
131.31148 57.50000 218.68852 0.60777
131.31148 57.50000 223.68852 0.64383
131.31148 57.50000 228.68852 0.68313
137.21311 57.50000 222.78689 0.61090
137.21311 57.50000 227.78689 0.63300
137.21311 57.50000 232.78689 0.65451
143.11475 57.50000 226.88525 0.59300
143.11475 57.50000 231.88525 0.60138
143.11475 57.50000 236.88525 0.60838
213.93443 57.50000 126.06557 0.60416
219.83607 57.50000 125.16393 0.64100
219.83607 57.50000 130.16393 0.64802
219.83607 57.50000 135.16393 0.64940
225.73770 57.50000 129.26230 0.67902
225.73770 57.50000 134.26230 0.66952
225.73770 57.50000 139.26230 0.65310
231.63934 57.50000 138.36066 0.65697
231.63934 57.50000 143.36066 0.62653
237.54098 57.50000 142.45902 0.61880
302.45902 57.50000 37.54098 0.61880
308.36066 57.50000 36.63934 0.62653
308.36066 57.50000 41.63934 0.65697
314.26230 57.50000 40.73770 0.65310
314.26230 57.50000 45.73770 0.66952
314.26230 57.50000 50.73770 0.67902
320.16393 57.50000 44.83607 0.64940
320.16393 57.50000 49.83607 0.64802
320.16393 57.50000 54.83607 0.64100
326.06557 57.50000 53.93443 0.60416
36.88525 57.50000 303.11475 0.60838
36.88525 57.50000 308.11475 0.60138
36.88525 57.50000 313.11475 0.59300
42.78689 57.50000 307.21311 0.65451
42.78689 57.50000 312.21311 0.63300
42.78689 57.50000 317.21311 0.61090
48.68852 57.50000 311.31148 0.68313
48.68852 57.50000 316.31148 0.64383
48.68852 57.50000 321.31148 0.60777
54.59016 57.50000 320.40984 0.62952
54.59016 57.50000 325.40984 0.58748
