Index	Phase	X	Y	Euler1	Euler2	Euler3	MAD	BC	BS	Bands	Error	ReliabilityIndex	
110795	1	176.4	156	11.256	41.578	48.025	0.5834	103	0	8	0	0.0000	
110796	1	177	156	11.862	41.580	47.486	0.6555	105	0	8	0	0.0000	
110797	1	177.6	156	11.431	41.438	48.324	0.7236	100	0	8	0	0.0000	
110798	0	178.2	156	0.0000	0.0000	0.0000	0.0000	48	0	0	3	1.0000	
110799	1	178.8	156	216.34	25.634	38.455	0.5275	92	0	8	0	0.0000	
110800	1	179.4	156	216.16	25.630	38.459	0.6979	94	0	8	0	0.0000	
110801	0	180	156	0.0000	0.0000	0.0000	0.0000	52	0	0	3	1.0000	
110802	1	180.6	156	34.140	36.794	48.408	0.7365	105	0	8	0	0.0000	
110803	1	181.2	156	33.738	36.766	49.293	0.5629	107	0	8	0	0.0000	
110804	1	181.8	156	33.704	36.901	49.094	0.7677	108	0	8	0	0.0000	
110805	1	182.4	156	33.999	36.891	49.062	0.5672	97	0	8	0	0.0000	
110806	1	183	156	34.075	36.885	48.909	0.6864	78	0	8	0	0.0000	
110807	0	183.6	156	0.0000	0.0000	0.0000	0.0000	27	0	0	3	1.0000	
110808	1	184.2	156	178.02	54.217	44.440	0.5965	70	0	8	0	0.0000	
110809	1	184.8	156	177.84	54.402	44.613	0.6265	90	0	8	0	0.0000	
110810	1	185.4	156	177.52	54.169	44.751	0.5935	83	0	8	0	0.0000	
110811	1	186	156	177.34	54.130	44.999	0.8701	87	0	8	0	0.0000	
110812	0	186.6	156	0.0000	0.0000	0.0000	0.0000	52	0	0	3	1.0000	
110813	0	187.2	156	0.0000	0.0000	0.0000	0.0000	24	0	0	3	1.0000	
110814	0	187.8	156	0.0000	0.0000	0.0000	0.0000	38	0	0	3	1.0000	
110815	0	188.4	156	0.0000	0.0000	0.0000	0.0000	46	0	0	3	1.0000	
110816	0	189	156	0.0000	0.0000	0.0000	0.0000	40	0	0	3	1.0000	
110817	0	189.6	156	0.0000	0.0000	0.0000	0.0000	22	0	0	3	1.0000	
110818	0	190.2	156	0.0000	0.0000	0.0000	0.0000	21	0	0	3	1.0000	
110819	0	190.8	156	0.0000	0.0000	0.0000	0.0000	32	0	0	3	1.0000	
110820	1	191.4	156	115.97	14.075	45.825	0.8583	83	0	8	0	0.0000	
110821	1	192	156	116.80	14.150	45.190	0.4591	92	0	8	0	0.0000	
110822	0	192.6	156	0.0000	0.0000	0.0000	0.0000	72	0	0	3	1.0000	
110823	1	193.2	156	295.48	48.228	44.249	0.6104	108	0	8	0	0.0000	
110824	1	193.8	156	295.49	47.773	44.105	0.7298	97	0	8	0	0.0000	
110825	1	194.4	156	295.35	47.527	44.169	0.7038	88	0	8	0	0.0000	
110826	0	195	156	0.0000	0.0000	0.0000	0.0000	38	0	0	3	1.0000	
110827	1	195.6	156	3.9942	18.567	43.201	0.7523	100	0	8	0	0.0000	
110828	1	196.2	156	3.5346	18.539	43.856	0.6200	41	0	8	0	0.0000	
110829	0	196.8	156	0.0000	0.0000	0.0000	0.0000	38	0	0	3	1.0000	
110830	0	197.4	156	0.0000	0.0000	0.0000	0.0000	17	0	0	3	1.0000	
110831	0	198	156	0.0000	0.0000	0.0000	0.0000	35	0	0	3	1.0000	
110832	0	198.6	156	0.0000	0.0000	0.0000	0.0000	26	0	0	3	1.0000	
110833	0	199.2	156	0.0000	0.0000	0.0000	0.0000	30	0	0	3	1.0000	
110834	0	199.8	156	0.0000	0.0000	0.0000	0.0000	21	0	0	3	1.0000	
110835	0	200.4	156	0.0000	0.0000	0.0000	0.0000	55	0	0	3	1.0000	
110836	0	201	156	0.0000	0.0000	0.0000	0.0000	34	0	0	3	1.0000	
110837	0	201.6	156	0.0000	0.0000	0.0000	0.0000	38	0	0	3	1.0000	
110838	0	202.2	156	0.0000	0.0000	0.0000	0.0000	40	0	0	3	1.0000	
110839	0	202.8	156	0.0000	0.0000	0.0000	0.0000	56	0	0	3	1.0000	
110840	1	203.4	156	294.76	51.126	44.784	0.7552	49	0	8	0	0.0000	
110841	0	204	156	0.0000	0.0000	0.0000	0.0000	46	0	0	3	1.0000	
110842	0	204.6	156	0.0000	0.0000	0.0000	0.0000	48	0	0	3	1.0000	
110843	1	205.2	156	294.12	51.562	45.354	0.6557	67	0	8	0	0.0000	
110844	1	205.8	156	293.84	51.553	46.160	0.9174	70	0	8	0	0.0000	
110845	0	206.4	156	0.0000	0.0000	0.0000	0.0000	65	0	0	3	1.0000	
110846	0	207	156	0.0000	0.0000	0.0000	0.0000	59	0	0	3	1.0000	
110847	0	207.6	156	0.0000	0.0000	0.0000	0.0000	47	0	0	3	1.0000	
110848	0	208.2	156	0.0000	0.0000	0.0000	0.0000	19	0	0	3	1.0000	
110849	1	208.8	156	156.60	34.717	43.736	0.5196	62	0	8	0	0.0000	
110850	1	209.4	156	156.50	35.022	43.774	0.5490	81	0	8	0	0.0000	
110851	1	210	156	156.89	34.781	43.257	0.6282	73	0	8	0	0.0000	
110852	0	210.6	156	0.0000	0.0000	0.0000	0.0000	41	0	0	3	1.0000	
110853	0	211.2	156	0.0000	0.0000	0.0000	0.0000	31	0	0	3	1.0000	
110854	0	211.8	156	0.0000	0.0000	0.0000	0.0000	33	0	0	3	1.0000	
110855	0	212.4	156	0.0000	0.0000	0.0000	0.0000	22	0	0	3	1.0000	
110856	0	213	156	0.0000	0.0000	0.0000	0.0000	23	0	0	3	1.0000	
110857	1	213.6	156	155.42	34.016	44.888	0.6291	84	0	8	0	0.0000	
110858	1	214.2	156	155.78	33.908	44.717	0.7426	95	0	8	0	0.0000	
110859	1	214.8	156	155.84	33.836	44.612	0.7545	98	0	8	0	0.0000	
110860	1	215.4	156	156.09	33.770	44.429	0.5413	101	0	8	0	0.0000	
110861	1	216	156	155.92	33.630	44.523	0.6855	95	0	8	0	0.0000	
110862	1	216.6	156	156.15	33.806	44.368	0.4200	91	0	8	0	0.0000	
110863	1	217.2	156	153.89	34.072	46.179	0.9687	68	0	8	0	0.0000	
110864	0	217.8	156	0.0000	0.0000	0.0000	0.0000	1	0	0	3	1.0000	
110865	1	218.4	156	357.35	9.0866	44.619	0.9450	47	0	8	0	0.0000	
110866	0	219	156	0.0000	0.0000	0.0000	0.0000	42	0	0	3	1.0000	
110867	0	219.6	156	0.0000	0.0000	0.0000	0.0000	58	0	0	3	1.0000	
110868	1	220.2	156	336.89	42.935	24.159	0.5833	110	0	8	0	0.0000	
110869	1	220.8	156	336.81	42.713	23.999	0.5740	115	0	8	0	0.0000	
110870	1	221.4	156	336.61	42.516	24.156	0.7879	106	0	8	0	0.0000	
110871	1	222	156	336.59	42.493	24.420	0.6318	112	0	8	0	0.0000	
110872	1	222.6	156	336.41	42.202	23.804	0.7736	104	0	8	0	0.0000	
110873	1	223.2	156	336.39	42.845	24.560	0.4991	110	0	8	0	0.0000	
110874	1	223.8	156	336.60	42.992	24.320	0.6566	89	0	8	0	0.0000	
110875	1	224.4	156	295.33	31.322	79.971	0.5332	84	0	8	0	0.0000	
110876	1	225	156	295.48	30.906	79.372	1.1320	103	0	8	0	0.0000	
110877	0	225.6	156	0.0000	0.0000	0.0000	0.0000	102	0	0	3	1.0000	
110878	1	226.2	156	295.82	31.374	79.370	0.9895	96	0	8	0	0.0000	
110879	1	226.8	156	295.59	31.200	79.179	0.7262	96	0	8	0	0.0000	
110880	1	227.4	156	295.44	30.914	79.493	0.8156	96	0	8	0	0.0000	
110881	0	228	156	0.0000	0.0000	0.0000	0.0000	51	0	0	3	1.0000	
110882	0	228.6	156	0.0000	0.0000	0.0000	0.0000	72	0	0	3	1.0000	
110883	0	229.2	156	0.0000	0.0000	0.0000	0.0000	81	0	0	3	1.0000	
110884	0	229.8	156	0.0000	0.0000	0.0000	0.0000	64	0	0	3	1.0000	
110885	0	230.4	156	0.0000	0.0000	0.0000	0.0000	73	0	0	3	1.0000	
110886	1	231	156	295.49	30.766	79.954	0.5732	76	0	8	0	0.0000	
110887	0	231.6	156	0.0000	0.0000	0.0000	0.0000	101	0	0	3	1.0000	
110888	1	232.2	156	295.58	30.840	79.732	0.6439	97	0	8	0	0.0000	
110889	1	232.8	156	295.77	31.178	79.745	0.4953	91	0	8	0	0.0000	
110890	1	233.4	156	295.95	31.229	79.822	0.7545	77	0	8	0	0.0000	
110891	1	234	156	295.66	30.809	79.791	0.4989	85	0	8	0	0.0000	
110892	1	234.6	156	295.68	30.762	79.593	0.4486	91	0	8	0	0.0000	
110893	1	235.2	156	296.30	30.819	79.011	0.4688	99	0	8	0	0.0000	
110894	1	235.8	156	296.15	30.920	79.236	0.5517	100	0	8	0	0.0000	
110895	1	236.4	156	296.11	30.772	79.170	0.4704	97	0	8	0	0.0000	
110896	1	237	156	295.59	30.760	79.829	0.6242	99	0	8	0	0.0000	
110897	1	237.6	156	295.74	31.035	79.704	0.7547	109	0	8	0	0.0000	
110898	1	238.2	156	295.93	30.721	79.341	0.5209	105	0	8	0	0.0000	
110899	1	238.8	156	295.80	30.426	79.255	0.7382	81	0	8	0	0.0000	
110900	0	239.4	156	0.0000	0.0000	0.0000	0.0000	61	0	0	3	1.0000	
110901	0	240	156	0.0000	0.0000	0.0000	0.0000	18	0	0	3	1.0000	
110902	2	240.6	156	312.85	47.080	28.516	0.8051	53	0	8	0	0.0000	
110903	2	241.2	156	312.84	46.733	28.302	0.8570	74	0	8	0	0.0000	
110904	2	241.8	156	312.93	47.094	28.459	0.7731	76	0	8	0	0.0000	
110905	1	242.4	156	295.98	30.919	78.665	0.7044	91	0	8	0	0.0000	
110906	1	243	156	295.65	30.560	78.705	0.8077	90	0	8	0	0.0000	
110907	1	243.6	156	296.09	31.008	78.562	0.8599	96	0	8	0	0.0000	
110908	1	244.2	156	295.92	31.016	78.913	0.9174	97	0	8	0	0.0000	
110909	1	244.8	156	295.97	30.791	78.739	0.8287	94	0	8	0	0.0000	
110910	1	245.4	156	295.67	30.440	78.559	1.0081	99	0	8	0	0.0000	
110911	1	246	156	295.29	30.622	79.191	0.9825	80	0	8	0	0.0000	
110912	1	246.6	156	295.70	31.387	79.834	0.7214	72	0	8	0	0.0000	
110913	0	247.2	156	0.0000	0.0000	0.0000	0.0000	63	0	0	3	1.0000	
110914	0	247.8	156	0.0000	0.0000	0.0000	0.0000	59	0	0	3	1.0000	
110915	0	248.4	156	0.0000	0.0000	0.0000	0.0000	35	0	0	3	1.0000	
110916	2	249	156	338.01	41.640	89.856	0.9999	45	0	8	0	0.0000	
110917	0	249.6	156	0.0000	0.0000	0.0000	0.0000	34	0	0	3	1.0000	
110918	0	250.2	156	0.0000	0.0000	0.0000	0.0000	26	0	0	3	1.0000	
110919	0	250.8	156	0.0000	0.0000	0.0000	0.0000	27	0	0	3	1.0000	
110920	1	251.4	156	144.77	42.893	54.727	0.5121	90	0	8	0	0.0000	
110921	1	252	156	143.39	42.785	55.723	0.6927	61	0	8	0	0.0000	
110922	0	252.6	156	0.0000	0.0000	0.0000	0.0000	33	0	0	3	1.0000	
110923	1	253.2	156	12.994	30.359	61.535	0.9330	70	0	8	0	0.0000	
110924	0	253.8	156	0.0000	0.0000	0.0000	0.0000	99	0	0	3	1.0000	
110925	1	254.4	156	13.441	30.419	60.150	0.7625	67	0	8	0	0.0000	
110926	0	0	156.6	0.0000	0.0000	0.0000	0.0000	55	0	0	3	1.0000	
110927	0	0.6	156.6	0.0000	0.0000	0.0000	0.0000	55	0	0	3	1.0000	
110928	0	1.2	156.6	0.0000	0.0000	0.0000	0.0000	78	0	0	3	1.0000	
110929	1	1.8	156.6	202.64	29.152	43.390	0.7957	70	0	8	0	0.0000	
110930	0	2.4	156.6	0.0000	0.0000	0.0000	0.0000	106	0	0	3	1.0000	
110931	1	3	156.6	201.77	29.113	43.787	0.5570	103	0	8	0	0.0000	
110932	1	3.6	156.6	203.28	29.707	42.471	0.5662	56	0	8	0	0.0000	
110933	1	4.2	156.6	201.60	29.018	43.925	0.7019	81	0	8	0	0.0000	
110934	1	4.8	156.6	201.31	28.751	44.377	0.7361	91	0	8	0	0.0000	
110935	1	5.4	156.6	201.31	28.876	44.425	0.5966	103	0	8	0	0.0000	
110936	1	6	156.6	201.25	29.080	44.579	0.7113	106	0	8	0	0.0000	
110937	1	6.6	156.6	201.08	29.220	44.789	0.5848	103	0	8	0	0.0000	
110938	1	7.2	156.6	200.97	29.374	44.958	0.5211	103	0	8	0	0.0000	
110939	1	7.8	156.6	200.42	29.555	45.562	0.6940	100	0	8	0	0.0000	
110940	1	8.4	156.6	200.38	29.561	45.577	0.6365	103	0	8	0	0.0000	
110941	1	9	156.6	200.45	29.566	45.532	0.6499	109	0	8	0	0.0000	
110942	1	9.6	156.6	200.42	29.857	45.695	0.6923	105	0	8	0	0.0000	
110943	1	10.2	156.6	200.16	29.823	45.858	0.6498	101	0	8	0	0.0000	
110944	1	10.8	156.6	201.18	29.930	45.138	0.8035	106	0	8	0	0.0000	
110945	1	11.4	156.6	170.10	27.107	40.820	0.8626	76	0	8	0	0.0000	
110946	1	12	156.6	170.93	26.956	39.701	0.6484	93	0	8	0	0.0000	
110947	1	12.6	156.6	170.62	27.138	40.269	0.6950	106	0	8	0	0.0000	
110948	1	13.2	156.6	171.62	27.179	39.701	0.6732	93	0	8	0	0.0000	
110949	1	13.8	156.6	170.28	27.123	40.707	0.6628	100	0	8	0	0.0000	
110950	1	14.4	156.6	170.99	27.150	39.995	0.7583	87	0	8	0	0.0000	
110951	1	15	156.6	202.16	44.415	41.025	0.6431	86	0	8	0	0.0000	
110952	1	15.6	156.6	202.18	44.391	41.011	0.8284	98	0	8	0	0.0000	
110953	1	16.2	156.6	202.30	44.409	40.740	0.6053	109	0	8	0	0.0000	
110954	1	16.8	156.6	202.23	44.529	40.853	0.6139	105	0	8	0	0.0000	
110955	1	17.4	156.6	202.19	44.432	41.027	0.5946	106	0	8	0	0.0000	
110956	1	18	156.6	201.20	44.645	41.579	0.7601	101	0	8	0	0.0000	
110957	1	18.6	156.6	201.79	44.564	41.242	0.6315	100	0	8	0	0.0000	
110958	1	19.2	156.6	201.42	44.606	41.176	0.6917	100	0	8	0	0.0000	
110959	1	19.8	156.6	201.83	44.630	41.117	0.5877	99	0	8	0	0.0000	
110960	1	20.4	156.6	201.80	44.680	41.069	0.5911	97	0	8	0	0.0000	
110961	1	21	156.6	201.04	44.544	41.758	0.7660	97	0	8	0	0.0000	
110962	1	21.6	156.6	202.14	44.955	40.789	0.6254	91	0	8	0	0.0000	
110963	1	22.2	156.6	201.70	44.760	41.091	0.7225	88	0	8	0	0.0000	
110964	1	22.8	156.6	201.40	44.649	41.156	0.6923	89	0	8	0	0.0000	
110965	0	23.4	156.6	0.0000	0.0000	0.0000	0.0000	70	0	0	3	1.0000	
110966	1	24	156.6	196.29	12.853	0.1397	0.6839	86	0	8	0	0.0000	
110967	1	24.6	156.6	206.40	50.906	43.201	0.7945	102	0	8	0	0.0000	
110968	1	25.2	156.6	207.01	51.612	42.789	0.5104	75	0	8	0	0.0000	
110969	0	25.8	156.6	0.0000	0.0000	0.0000	0.0000	42	0	0	3	1.0000	
110970	0	26.4	156.6	0.0000	0.0000	0.0000	0.0000	47	0	0	3	1.0000	
110971	0	27	156.6	0.0000	0.0000	0.0000	0.0000	53	0	0	3	1.0000	
110972	0	27.6	156.6	0.0000	0.0000	0.0000	0.0000	19	0	0	3	1.0000	
110973	0	28.2	156.6	0.0000	0.0000	0.0000	0.0000	68	0	0	3	1.0000	
110974	1	28.8	156.6	206.27	51.372	43.441	0.4827	88	0	8	0	0.0000	
110975	1	29.4	156.6	205.94	51.461	43.510	0.7087	104	0	8	0	0.0000	
110976	1	30	156.6	206.18	51.136	43.348	0.5558	100	0	8	0	0.0000	
110977	1	30.6	156.6	205.90	51.137	43.583	0.9265	96	0	8	0	0.0000	
110978	0	31.2	156.6	0.0000	0.0000	0.0000	0.0000	89	0	0	3	1.0000	
110979	0	31.8	156.6	0.0000	0.0000	0.0000	0.0000	82	0	0	3	1.0000	
110980	1	32.4	156.6	206.15	51.248	43.033	0.4587	110	0	8	0	0.0000	
110981	1	33	156.6	206.31	51.152	43.050	0.6156	107	0	8	0	0.0000	
110982	1	33.6	156.6	205.84	50.902	43.823	0.5928	102	0	8	0	0.0000	
110983	1	34.2	156.6	205.67	51.191	44.059	0.6140	120	0	8	0	0.0000	
110984	1	34.8	156.6	205.56	51.296	44.166	0.6730	107	0	8	0	0.0000	
110985	1	35.4	156.6	205.96	50.821	43.315	0.7184	92	0	8	0	0.0000	
110986	0	36	156.6	0.0000	0.0000	0.0000	0.0000	66	0	0	3	1.0000	
110987	1	36.6	156.6	213.46	29.329	31.981	0.5367	96	0	8	0	0.0000	
110988	1	37.2	156.6	213.17	29.109	32.464	0.5467	100	0	8	0	0.0000	
110989	1	37.8	156.6	213.41	29.322	32.030	0.5504	101	0	8	0	0.0000	
110990	1	38.4	156.6	213.70	29.470	31.689	0.5261	107	0	8	0	0.0000	
110991	1	39	156.6	213.84	29.612	31.401	0.4666	94	0	8	0	0.0000	
110992	1	39.6	156.6	213.28	29.443	32.132	0.4427	105	0	8	0	0.0000	
110993	1	40.2	156.6	213.62	29.422	31.815	0.5009	102	0	8	0	0.0000	
110994	1	40.8	156.6	52.315	44.505	46.712	0.5408	79	0	8	0	0.0000	
110995	1	41.4	156.6	52.032	44.933	46.728	0.7884	102	0	8	0	0.0000	
110996	1	42	156.6	52.193	45.158	46.622	0.7803	99	0	8	0	0.0000	
110997	1	42.6	156.6	52.806	44.776	46.536	0.6550	100	0	8	0	0.0000	
110998	1	43.2	156.6	52.595	44.746	46.744	0.6645	107	0	8	0	0.0000	
110999	1	43.8	156.6	52.020	44.934	46.547	0.7609	86	0	8	0	0.0000	
111000	1	44.4	156.6	52.094	45.246	46.595	0.7370	100	0	8	0	0.0000	
111001	1	45	156.6	181.16	15.030	64.389	0.3876	85	0	8	0	0.0000	
111002	1	45.6	156.6	180.92	15.063	64.561	0.5325	101	0	8	0	0.0000	
111003	1	46.2	156.6	180.01	14.949	65.430	0.5615	100	0	8	0	0.0000	
111004	1	46.8	156.6	180.11	14.962	65.306	0.5084	101	0	8	0	0.0000	
111005	1	47.4	156.6	180.28	14.926	65.255	0.5568	101	0	8	0	0.0000	
111006	1	48	156.6	174.49	14.574	70.591	0.6201	105	0	8	0	0.0000	
111007	1	48.6	156.6	173.21	14.635	72.051	0.5218	102	0	8	0	0.0000	
111008	1	49.2	156.6	173.29	14.585	72.002	0.4057	102	0	8	0	0.0000	
111009	0	49.8	156.6	0.0000	0.0000	0.0000	0.0000	74	0	0	3	1.0000	
111010	1	50.4	156.6	155.01	46.111	50.721	0.6082	62	0	8	0	0.0000	
111011	0	51	156.6	0.0000	0.0000	0.0000	0.0000	33	0	0	3	1.0000	
111012	0	51.6	156.6	0.0000	0.0000	0.0000	0.0000	34	0	0	3	1.0000	
111013	0	52.2	156.6	0.0000	0.0000	0.0000	0.0000	32	0	0	3	1.0000	
111014	0	52.8	156.6	0.0000	0.0000	0.0000	0.0000	33	0	0	3	1.0000	
111015	0	53.4	156.6	0.0000	0.0000	0.0000	0.0000	30	0	0	3	1.0000	
111016	1	54	156.6	179.04	15.609	65.028	0.5900	89	0	8	0	0.0000	
111017	1	54.6	156.6	176.03	15.340	68.512	0.4023	104	0	8	0	0.0000	
111018	1	55.2	156.6	180.25	15.422	65.263	0.7790	105	0	8	0	0.0000	
111019	1	55.8	156.6	324.19	22.898	58.577	0.7379	97	0	8	0	0.0000	
111020	1	56.4	156.6	324.58	22.507	57.881	0.8356	116	0	8	0	0.0000	
111021	1	57	156.6	324.68	22.505	57.803	0.8356	112	0	8	0	0.0000	
111022	1	57.6	156.6	324.01	22.545	58.603	0.6810	126	0	8	0	0.0000	
111023	1	58.2	156.6	324.78	22.095	57.196	0.7483	117	0	8	0	0.0000	
111024	0	58.8	156.6	0.0000	0.0000	0.0000	0.0000	76	0	0	3	1.0000	
111025	1	59.4	156.6	324.32	21.774	57.879	0.7104	105	0	8	0	0.0000	
111026	1	60	156.6	324.82	21.719	57.151	0.5909	90	0	8	0	0.0000	
111027	1	60.6	156.6	324.60	22.234	57.958	0.6051	106	0	8	0	0.0000	
111028	1	61.2	156.6	324.89	21.719	57.098	0.5767	118	0	8	0	0.0000	
111029	0	61.8	156.6	0.0000	0.0000	0.0000	0.0000	62	0	0	3	1.0000	
111030	1	62.4	156.6	214.73	5.4405	77.732	0.6383	81	0	8	0	0.0000	
111031	0	63	156.6	0.0000	0.0000	0.0000	0.0000	75	0	0	3	1.0000	
111032	1	63.6	156.6	214.87	5.2288	77.823	0.6739	62	0	8	0	0.0000	
111033	1	64.2	156.6	91.817	41.194	53.412	0.7585	97	0	8	0	0.0000	
111034	0	64.8	156.6	0.0000	0.0000	0.0000	0.0000	92	0	0	3	1.0000	
111035	1	65.4	156.6	91.587	41.479	53.238	0.7778	77	0	8	0	0.0000	
111036	1	66	156.6	329.09	23.539	52.441	0.6241	114	0	8	0	0.0000	
111037	1	66.6	156.6	330.94	23.210	50.216	0.4434	119	0	8	0	0.0000	
111038	1	67.2	156.6	330.20	23.392	51.458	0.6468	110	0	8	0	0.0000	
111039	1	67.8	156.6	337.26	45.659	35.758	0.7087	100	0	8	0	0.0000	
111040	1	68.4	156.6	336.88	45.762	36.650	0.7679	116	0	8	0	0.0000	
111041	1	69	156.6	337.17	45.483	35.758	0.5752	110	0	8	0	0.0000	
111042	1	69.6	156.6	336.59	45.412	36.422	0.7029	113	0	8	0	0.0000	
111043	1	70.2	156.6	336.84	45.726	36.216	0.5522	107	0	8	0	0.0000	
111044	0	70.8	156.6	0.0000	0.0000	0.0000	0.0000	37	0	0	3	1.0000	
111045	1	71.4	156.6	324.25	41.852	15.203	0.6975	69	0	8	0	0.0000	
111046	1	72	156.6	324.31	41.508	14.850	0.6816	106	0	8	0	0.0000	
111047	1	72.6	156.6	324.52	41.585	15.045	0.6151	103	0	8	0	0.0000	
111048	1	73.2	156.6	324.17	41.666	15.327	0.2786	105	0	8	0	0.0000	
111049	1	73.8	156.6	324.16	41.960	15.367	0.7834	93	0	8	0	0.0000	
111050	0	74.4	156.6	0.0000	0.0000	0.0000	0.0000	39	0	0	3	1.0000	
111051	1	75	156.6	181.74	10.776	25.504	0.8350	86	0	8	0	0.0000	
111052	1	75.6	156.6	184.31	10.891	23.543	0.6305	95	0	8	0	0.0000	
111053	1	76.2	156.6	182.41	11.037	25.192	1.1084	81	0	8	0	0.0000	
111054	1	76.8	156.6	181.38	10.955	26.193	0.6913	77	0	8	0	0.0000	
111055	1	77.4	156.6	184.15	10.635	23.752	0.6177	90	0	8	0	0.0000	
111056	1	78	156.6	183.84	10.829	24.167	0.4550	99	0	8	0	0.0000	
111057	1	78.6	156.6	183.99	10.765	24.134	0.4460	102	0	8	0	0.0000	
111058	1	79.2	156.6	182.84	10.867	25.153	0.4963	101	0	8	0	0.0000	
111059	1	79.8	156.6	180.60	10.835	27.218	0.4687	102	0	8	0	0.0000	
111060	1	80.4	156.6	178.94	11.142	28.622	0.8247	98	0	8	0	0.0000	
111061	1	81	156.6	179.48	10.960	28.216	0.5144	92	0	8	0	0.0000	
111062	1	81.6	156.6	177.09	11.211	30.669	0.6866	103	0	8	0	0.0000	
111063	0	82.2	156.6	0.0000	0.0000	0.0000	0.0000	65	0	0	3	1.0000	
111064	0	82.8	156.6	0.0000	0.0000	0.0000	0.0000	77	0	0	3	1.0000	
111065	1	83.4	156.6	3.6034	42.118	72.094	0.6571	100	0	8	0	0.0000	
111066	2	84	156.6	88.643	34.048	11.747	0.5943	74	0	8	0	0.0000	
111067	2	84.6	156.6	89.241	35.475	10.451	0.7019	63	0	8	0	0.0000	
111068	2	85.2	156.6	90.790	34.781	9.6284	0.6834	66	0	8	0	0.0000	
111069	1	85.8	156.6	163.67	38.691	46.054	0.6748	91	0	8	0	0.0000	
111070	1	86.4	156.6	163.20	38.643	46.345	0.5564	79	0	8	0	0.0000	
111071	1	87	156.6	163.12	38.766	46.600	0.6029	88	0	8	0	0.0000	
111072	0	87.6	156.6	0.0000	0.0000	0.0000	0.0000	46	0	0	3	1.0000	
111073	1	88.2	156.6	285.50	15.610	72.890	0.6423	100	0	8	0	0.0000	
111074	1	88.8	156.6	286.63	15.250	71.729	0.6890	100	0	8	0	0.0000	
111075	1	89.4	156.6	286.43	15.578	72.334	0.7684	92	0	8	0	0.0000	
111076	0	90	156.6	0.0000	0.0000	0.0000	0.0000	77	0	0	3	1.0000	
111077	0	90.6	156.6	0.0000	0.0000	0.0000	0.0000	19	0	0	3	1.0000	
111078	0	91.2	156.6	0.0000	0.0000	0.0000	0.0000	5	0	0	3	1.0000	
111079	0	91.8	156.6	0.0000	0.0000	0.0000	0.0000	20	0	0	3	1.0000	
111080	0	92.4	156.6	0.0000	0.0000	0.0000	0.0000	56	0	0	3	1.0000	
111081	0	93	156.6	0.0000	0.0000	0.0000	0.0000	53	0	0	3	1.0000	
111082	1	93.6	156.6	161.50	37.870	48.175	0.7101	107	0	8	0	0.0000	
111083	1	94.2	156.6	161.48	37.819	48.162	0.6619	99	0	8	0	0.0000	
111084	1	94.8	156.6	161.56	37.923	48.074	0.8037	110	0	8	0	0.0000	
111085	1	95.4	156.6	162.10	38.203	47.263	0.5425	92	0	8	0	0.0000	
111086	1	96	156.6	162.80	38.072	46.814	0.6902	95	0	8	0	0.0000	
111087	1	96.6	156.6	161.20	38.540	48.228	0.6493	56	0	8	0	0.0000	
111088	0	97.2	156.6	0.0000	0.0000	0.0000	0.0000	51	0	0	3	1.0000	
111089	1	97.8	156.6	350.22	20.996	40.888	0.3930	86	0	8	0	0.0000	
111090	1	98.4	156.6	349.99	20.968	41.292	0.5585	101	0	8	0	0.0000	
111091	1	99	156.6	348.88	21.140	42.700	0.5166	107	0	8	0	0.0000	
111092	1	99.6	156.6	349.43	21.044	42.256	0.9500	109	0	8	0	0.0000	
111093	1	100.2	156.6	350.13	20.929	41.120	0.5314	115	0	8	0	0.0000	
111094	1	100.8	156.6	349.77	21.081	41.324	0.6238	113	0	8	0	0.0000	
111095	1	101.4	156.6	349.81	20.810	41.641	0.6077	111	0	8	0	0.0000	
111096	1	102	156.6	76.246	38.990	18.995	0.7501	78	0	8	0	0.0000	
111097	1	102.6	156.6	49.013	53.615	44.839	0.7552	81	0	8	0	0.0000	
111098	1	103.2	156.6	49.293	53.308	44.650	0.6101	87	0	8	0	0.0000	
111099	1	103.8	156.6	48.709	53.788	44.932	0.5698	98	0	8	0	0.0000	
111100	1	104.4	156.6	48.833	53.542	45.122	0.6817	103	0	8	0	0.0000	
111101	1	105	156.6	48.572	53.988	45.227	0.6667	102	0	8	0	0.0000	
111102	1	105.6	156.6	49.175	54.215	44.732	0.6188	97	0	8	0	0.0000	
111103	1	106.2	156.6	48.580	54.086	45.300	0.6777	97	0	8	0	0.0000	
111104	1	106.8	156.6	288.57	54.465	45.351	0.7847	100	0	8	0	0.0000	
111105	1	107.4	156.6	49.244	54.316	44.339	0.8223	104	0	8	0	0.0000	
111106	1	108	156.6	49.438	54.284	44.419	0.6923	111	0	8	0	0.0000	
111107	0	108.6	156.6	0.0000	0.0000	0.0000	0.0000	74	0	0	3	1.0000	
111108	1	109.2	156.6	75.907	39.962	20.550	0.7105	92	0	8	0	0.0000	
111109	0	109.8	156.6	0.0000	0.0000	0.0000	0.0000	52	0	0	3	1.0000	
111110	1	110.4	156.6	75.589	40.013	20.741	0.8077	63	0	8	0	0.0000	
111111	1	111	156.6	48.690	54.030	44.991	0.6698	76	0	8	0	0.0000	
111112	1	111.6	156.6	48.826	53.707	45.200	0.7881	101	0	8	0	0.0000	
111113	1	112.2	156.6	49.370	53.640	44.559	0.6658	93	0	8	0	0.0000	
